Date,AAPL,MSFT,NVDA,TSLA,AMZN,META,GOOGL
2022-04-19,164.1693878173828,276.6221923828125,22.15886116027832,342.7166748046875,158.11549377441406,215.80255126953125,129.0340576171875
2022-04-20,164.002685546875,277.64996337890625,21.444122314453125,325.73333740234375,153.9980010986328,199.02972412109375,127.07980346679688
2022-04-21,163.2083282470703,272.2687683105469,20.147411346435547,336.260009765625,148.29600524902344,186.76536560058594,123.87850189208984
2022-04-22,158.66769409179688,265.6950378417969,19.480588912963867,335.01666259765625,144.35000610351562,182.83285522460938,118.73834228515625
2022-04-25,159.73666381835938,272.1815490722656,19.866905212402344,332.67333984375,146.07400512695312,185.69285583496094,122.15106964111328
2022-04-26,153.77395629882812,262.00091552734375,18.75486946105957,292.1400146484375,139.39100646972656,179.69479370117188,117.76023864746094
2022-04-27,153.5484161376953,274.6054382324219,18.38252830505371,293.836669921875,138.16700744628906,173.7363739013672,113.4374008178711
2022-04-28,160.48199462890625,280.82049560546875,19.747116088867188,292.5033264160156,144.59649658203125,204.30287170410156,117.6336898803711
2022-04-29,154.60752868652344,269.078857421875,18.51429557800293,290.2533264160156,124.28150177001953,199.07933044433594,113.25377655029297
2022-05-02,154.91159057617188,275.8174743652344,19.498559951782227,300.9800109863281,124.5,209.6654510498047,115.70873260498047
2022-05-03,156.4022216796875,273.2092590332031,19.56743049621582,303.0833435058594,124.25350189208984,210.5591583251953,116.45410919189453
2022-05-04,162.8160400390625,281.1598815917969,20.298147201538086,317.5400085449219,125.92849731445312,221.86026000976562,121.34416961669922
2022-05-05,153.7445526123047,268.9140319824219,18.810773849487305,291.09332275390625,116.40699768066406,206.83517456054688,115.63182067871094
2022-05-06,154.47132873535156,266.37359619140625,18.642072677612305,288.54998779296875,114.77249908447266,202.35647583007812,114.87850952148438
2022-05-09,149.34454345703125,256.5324401855469,16.92011260986328,262.3699951171875,108.78900146484375,194.8489227294922,111.6672592163086
2022-05-10,151.7507781982422,261.302734375,17.56397819519043,266.67999267578125,108.85900115966797,196.27894592285156,113.53713989257812
2022-05-11,143.88385009765625,252.62496948242188,16.600671768188477,244.6666717529297,105.37200164794922,187.43072509765625,112.7505874633789
2022-05-12,140.0142059326172,247.5831756591797,16.1464786529541,242.6666717529297,106.93049621582031,189.91342163085938,111.99778747558594
2022-05-13,144.48294067382812,253.17762756347656,17.67477798461914,256.5299987792969,113.05500030517578,197.24220275878906,115.18022918701172
2022-05-16,142.94100952148438,253.54611206054688,17.233558654785156,241.4566650390625,110.81050109863281,198.65232849121094,113.5867691040039
2022-05-17,146.57493591308594,258.7043151855469,18.144948959350586,253.8699951171875,115.36849975585938,201.21446228027344,115.59956359863281
2022-05-18,138.30526733398438,246.9255828857422,16.90813446044922,236.60333251953125,107.11250305175781,190.90646362304688,111.06035614013672
2022-05-19,134.897216796875,246.01205444335938,17.09380340576172,236.47332763671875,107.31900024414062,189.96302795410156,109.55622863769531
2022-05-20,135.13294982910156,245.4483642578125,16.66456413269043,221.3000030517578,107.59100341796875,192.19741821289062,108.0912857055664
2022-05-23,140.55438232421875,253.31057739257812,16.86820411682129,224.96665954589844,107.55699920654297,194.8687744140625,110.65194702148438
2022-05-24,137.85350036621094,252.30958557128906,16.12551498413086,209.3866729736328,104.0999984741211,180.02247619628906,105.17533111572266
2022-05-25,138.01063537597656,255.1279296875,16.945068359375,219.60000610351562,106.7750015258789,182.55479431152344,105.01155853271484
2022-05-26,141.21241760253906,258.4127197265625,17.81952476501465,235.91000366210938,111.07749938964844,190.30068969726562,106.98416137695312
2022-05-27,146.9677734375,265.5460205078125,18.77783203125,253.2100067138672,115.14649963378906,193.77642822265625,111.4742431640625
2022-05-31,146.1820526123047,264.21466064453125,18.63907814025879,252.75332641601562,120.20950317382812,192.29673767089844,112.90888977050781
2022-06-01,146.0543670654297,264.7491760253906,18.287694931030273,246.7899932861328,121.68399810791016,187.33140563964844,113.03792572021484
2022-06-02,148.50973510742188,266.8482971191406,19.557456970214844,258.3333435058594,125.51100158691406,197.4805450439453,116.74044036865234
2022-06-03,142.78387451171875,262.4166564941406,18.686992645263672,234.51666259765625,122.3499984741211,189.45660400390625,113.68204498291016
2022-06-06,143.53024291992188,261.1824645996094,18.752872467041016,238.27999877929688,124.79000091552734,192.90252685546875,115.94446563720703
2022-06-07,146.0543670654297,264.8269348144531,18.892629623413086,238.8866729736328,123.0,194.2928009033203,116.27098083496094
2022-06-08,145.3177947998047,262.7957458496094,18.61905860900879,241.86666870117188,121.18000030517578,195.27590942382812,116.3151626586914
2022-06-09,140.09275817871094,257.333984375,18.019983291625977,239.7066650390625,116.1500015258789,182.72360229492188,113.97434997558594
2022-06-10,134.68116760253906,245.86630249023438,16.94765281677246,232.22999572753906,109.6500015258789,174.3520965576172,110.32789611816406
2022-06-13,129.52493286132812,235.4384002685547,15.622711181640625,215.73666381835938,103.66999816894531,163.12054443359375,105.59465789794922
2022-06-14,130.38922119140625,237.60565185546875,15.811419486999512,220.88999938964844,102.30999755859375,162.59420776367188,105.91524505615234
2022-06-15,133.0115203857422,244.67092895507812,16.501346588134766,233.0,107.66999816894531,168.1752471923828,108.94136810302734
2022-06-16,127.7374038696289,238.07208251953125,15.5767822265625,213.10000610351562,103.66000366210938,159.75404357910156,105.23834991455078
2022-06-17,129.2106170654297,240.67662048339844,15.85534954071045,216.75999450683594,106.22000122070312,162.6041717529297,106.34003448486328
2022-06-21,133.4436492919922,246.5951690673828,16.540285110473633,237.0366668701172,108.68000030517578,155.96058654785156,110.70751953125
2022-06-22,132.9329376220703,246.00233459472656,16.334604263305664,236.086669921875,108.94999694824219,154.76890563964844,110.65145111083984
2022-06-23,135.8008270263672,251.57095336914062,16.199813842773438,235.07000732421875,112.44000244140625,157.64878845214844,111.4002914428711
2022-06-24,139.1302490234375,260.1620178222656,17.099414825439453,245.7066650390625,116.45999908447266,168.97964477539062,117.09030151367188
2022-06-27,139.1302490234375,257.4312438964844,16.842815399169922,244.9199981689453,113.22000122070312,168.31427001953125,114.96485900878906
2022-06-28,134.98561096191406,249.25802612304688,15.957193374633789,232.663330078125,107.4000015258789,159.56539916992188,111.16754913330078
2022-06-29,136.74365234375,252.93157958984375,15.517874717712402,228.49000549316406,108.91999816894531,162.8027801513672,110.86385345458984
2022-06-30,134.2784881591797,249.59817504882812,15.135468482971191,224.47332763671875,106.20999908447266,160.1314239501953,108.14588165283203
2022-07-01,136.4490203857422,252.27069091796875,14.50045394897461,227.26333618164062,109.55999755859375,158.9198760986328,107.92207336425781
2022-07-05,139.03204345703125,255.4486541748047,14.940771102905273,233.06666564941406,113.5,167.02328491210938,112.41364288330078
2022-07-06,140.36778259277344,258.71405029296875,15.106512069702148,231.73333740234375,114.33000183105469,168.5923614501953,113.71281433105469
2022-07-07,143.73651123046875,260.8423767089844,15.83338451385498,244.5433349609375,116.33000183105469,170.99554443359375,117.89224243164062
2022-07-08,144.41415405273438,260.12322998046875,15.81341552734375,250.76333618164062,115.54000091552734,169.69464111328125,118.45845794677734
2022-07-11,142.2829132080078,257.0618896484375,15.12847900390625,234.3433380126953,111.75,161.75013732910156,114.80904388427734
2022-07-12,143.2552490234375,246.52711486816406,15.058589935302734,233.07000732421875,109.22000122070312,162.13742065429688,113.16545104980469
2022-07-13,142.891845703125,245.6038818359375,15.140460968017578,237.0399932861328,110.4000015258789,162.3559112548828,110.51844787597656
2022-07-14,145.8186492919922,246.9255828857422,15.348137855529785,238.31333923339844,110.62999725341797,156.95364379882812,109.53985595703125
2022-07-15,147.48829650878906,249.49124145507812,15.737531661987305,240.06666564941406,113.55000305175781,163.55751037597656,110.93927764892578
2022-07-18,144.44366455078125,247.09078979492188,16.076005935668945,240.54666137695312,113.76000213623047,166.0699462890625,108.21237182617188
2022-07-19,148.303466796875,252.22213745117188,16.965620040893555,245.52999877929688,118.20999908447266,174.56065368652344,112.95652770996094
2022-07-20,150.3070526123047,254.88491821289062,17.779356002807617,247.5,122.7699966430664,181.81993103027344,113.04586029052734
2022-07-21,152.57582092285156,257.382568359375,18.02198028564453,271.7066650390625,124.62999725341797,181.89939880371094,113.48255157470703
2022-07-22,151.3383026123047,253.0287628173828,17.292118072509766,272.24334716796875,122.41999816894531,168.09580993652344,107.0908432006836
2022-07-25,150.21865844726562,251.54180908203125,16.997575759887695,268.4333190917969,121.13999938964844,165.4939727783203,106.70378112792969
2022-07-26,148.89276123046875,244.8069610595703,16.507341384887695,258.8599853515625,114.80999755859375,158.0459747314453,104.2324447631836
2022-07-27,153.99005126953125,261.1728210449219,17.762388229370117,274.82000732421875,120.97000122070312,168.40365600585938,112.21215057373047
2022-07-28,154.5400848388672,268.6268615722656,17.956087112426758,280.8999938964844,122.27999877929688,159.6051025390625,113.36346435546875
