Date,open,high,low,close,volume,dividends,stock_splits
2019-11-05,5.234985809574233,5.261099692380898,5.1650997462773764,5.213099956512451,300868000,0.0,0.0
2019-11-06,5.188975642702698,5.214591915289873,5.07631214409579,5.163856506347656,269012000,0.0,0.0
2019-11-07,5.25040509656934,5.265078678110565,5.136746863055693,5.181513786315918,280340000,0.0,0.0
2019-11-08,5.164603992699474,5.199173944250834,5.127049325533082,5.167588233947754,189100000,0.0,0.0
2019-11-11,5.166839034343935,5.200662787217084,5.080538490009108,5.1775336265563965,243436000,0.0,0.0
2019-11-12,5.215835628849345,5.269058615645752,5.180768075961376,5.213099956512451,283504000,0.0,0.0
2019-11-13,5.181761630247433,5.209367864108788,5.120829251054856,5.1872334480285645,300188000,0.0,0.0
2019-11-14,5.196187312241854,5.21981456280219,5.136249671901946,5.217576026916504,518080000,0.0,0.0
2019-11-15,5.215338372624223,5.267069005527581,4.9900118377394005,5.078302383422852,1053628000,0.0,0.0
2019-11-18,5.070839476963107,5.306113881130765,5.067855237248647,5.279502868652344,574588000,0.0,0.0
2019-11-19,5.248415567089709,5.2720423433741646,5.1146124087740565,5.17280912399292,414564000,0.0,0.0
2019-11-20,5.149928311927276,5.335959223031733,5.137244224454281,5.252145767211914,472588000,0.0,0.0
2019-11-21,5.2476693393979,5.303378950113375,5.20563808890876,5.227275371551514,288388000,0.0,0.0
2019-11-22,5.249907338687189,5.296415186005282,5.221306355043956,5.244933605194092,224100000,0.0,0.0
2019-11-25,5.373016544041995,5.506571135659727,5.360083887817993,5.501596927642822,506476000,0.0,0.0
2019-11-26,5.48393736546324,5.488663004298308,5.390424553293534,5.396891117095947,385244000,0.0,0.0
2019-11-27,5.442438955359344,5.476785177188441,5.405354568093553,5.431736469268799,215784000,0.004,0.0
2019-11-29,5.400875749511438,5.429248617855762,5.370510969850476,5.394404411315918,141556000,0.0,0.0
2019-12-02,5.387435933730968,5.400876114141846,5.192805392363447,5.207987308502197,372036000,0.0,0.0
2019-12-03,5.024307223097743,5.172395562482075,4.986974080154775,5.1684136390686035,465232000,0.0,0.0
2019-12-04,5.252039891448717,5.274439872857708,5.183595714795328,5.212217807769775,273424000,0.0,0.0
2019-12-05,5.234118586186783,5.249798473137313,5.164678476484615,5.195291996002197,184884000,0.0,0.0
2019-12-06,5.264483238297137,5.313514338329015,5.254527482573958,5.280660629272461,232236000,0.0,0.0
2019-12-09,5.257763150655648,5.335416336316824,5.2490521017561464,5.280660629272461,211880000,0.0,0.0
2019-12-10,5.310778088172769,5.377480536250001,5.258013798077144,5.325711727142334,256388000,0.0,0.0
2019-12-11,5.336164217212946,5.414812900478476,5.333675277744945,5.409337043762207,233796000,0.0,0.0
2019-12-12,5.380466249132867,5.595007801220223,5.3715064467402796,5.576838970184326,404348000,0.0,0.0
2019-12-13,5.579825099652761,5.699042578532204,5.52083823896037,5.574847221374512,454704000,0.0,0.0
2019-12-16,5.622384130858723,5.676143880017745,5.594259549514338,5.60371732711792,320976000,0.0,0.0
2019-12-17,5.622385140255545,5.704518236970812,5.612927360953992,5.6818695068359375,321196000,0.0,0.0
2019-12-18,5.716713921182411,5.772713869839721,5.708251622324569,5.712234020233154,343548000,0.0,0.0
2019-12-19,5.746829591877591,5.87376265328227,5.741851713065646,5.86032247543335,445360000,0.0,0.0
2019-12-20,5.926775034446558,5.983023729631733,5.9076107253155365,5.957637310028076,603044000,0.0,0.0
2019-12-23,5.986260244364152,6.018366756693051,5.933247210027286,5.943949222564697,355060000,0.0,0.0
2019-12-24,5.928517306160932,5.95614391368666,5.894170610379411,5.938970565795898,138864000,0.0,0.0
2019-12-26,5.94245589111793,5.981282493413734,5.923540330405871,5.953158378601074,182852000,0.0,0.0
2019-12-27,5.968338889160913,5.981779064559832,5.869032456133393,5.89541482925415,254644000,0.0,0.0
2019-12-30,5.873514339736128,5.878740970463417,5.7508124187002325,5.782172203063965,258056000,0.0,0.0
2019-12-31,5.74682991865578,5.86579866555618,5.727665606328382,5.8563408851623535,231004000,0.0,0.0
2020-01-02,5.942205651578887,5.971076488494873,5.891681568296773,5.971076488494873,237536000,0.0,0.0
2020-01-03,5.851362305182769,5.9193089700123815,5.826473387405685,5.875504493713379,205384000,0.0,0.0
2020-01-06,5.782172726621705,5.905372161901227,5.756039570618986,5.900145530700684,262636000,0.0,0.0
2020-01-07,5.928517039782527,6.017370217404022,5.883468334889304,5.971574783325195,314856000,0.0,0.0
2020-01-08,5.967344548549254,6.02409122818226,5.92727371561059,5.982775688171387,277108000,0.0,0.0
2020-01-09,6.069139231981593,6.12090802671999,5.994721708224297,6.048481464385986,255112000,0.0,0.0
2020-01-10,6.155752274996009,6.18611657317149,6.06665034190896,6.080836772918701,316296000,0.0,0.0
2020-01-13,6.163966284249934,6.296623475757499,6.141317078631593,6.271485805511475,319840000,0.0,0.0
2020-01-14,6.228677378026615,6.254064276830669,6.141317640332306,6.1545090675354,359088000,0.0,0.0
2020-01-15,6.167201711413345,6.189601691642836,6.086064089642818,6.111948490142822,263104000,0.0,0.0
2020-01-16,6.165459686296713,6.2015485971623985,6.142064224533097,6.19557523727417,284192000,0.0,0.0
2020-01-17,6.214738404004678,6.222205221168051,6.156747500713917,6.204285144805908,253792000,0.0,0.0
2020-01-21,6.167699961913598,6.204535602628313,6.136837681171992,6.17093563079834,217916000,0.0,0.0
2020-01-22,6.21623163515969,6.311555671349777,6.197316078810498,6.224942684173584,239240000,0.0,0.0
2020-01-23,6.265014550653041,6.301849711322332,6.176161367963246,6.293387413024902,244516000,0.0,0.0
2020-01-24,6.408872256910902,6.458650095394929,6.179895054374351,6.234152793884277,373512000,0.0,0.0
2020-01-27,5.929512971699287,6.029317393777205,5.779931189053332,5.97829532623291,470536000,0.0,0.0
2020-01-28,6.044251311365819,6.204037622473159,5.99098904942448,6.171682357788086,310976000,0.0,0.0
2020-01-29,6.157246432843524,6.193335342652405,6.071379683662624,6.111202239990234,258848000,0.0,0.0
2020-01-30,6.01338780936454,6.131361051433275,5.958383823099121,6.117920875549316,290504000,0.0,0.0
2020-01-31,6.072126899014725,6.0840736193976275,5.84265217096687,5.884465217590332,370420000,0.0,0.0
2020-02-03,5.866296515119098,6.000945161876539,5.86007440324119,5.981532096862793,255564000,0.0,0.0
2020-02-04,6.123397097246553,6.169939263210009,6.07337051135927,6.1507744789123535,271544000,0.0,0.0
2020-02-05,6.271734343043309,6.281938851591867,6.157743488432498,6.241121292114258,208220000,0.0,0.0
2020-02-06,6.275468797628245,6.327983856201172,6.194331171243668,6.327983856201172,218284000,0.0,0.0
2020-02-07,6.287911501846782,6.310062726456048,6.23639146189148,6.261778354644775,189752000,0.0,0.0
2020-02-10,6.284427253622599,6.54575968220344,6.2794493755293335,6.545013427734375,529608000,0.0,0.0
2020-02-11,6.653279257290554,6.782203253813362,6.591305960564864,6.667465686798096,638556000,0.0,0.0
2020-02-12,6.720230527616881,6.789670646919822,6.681403932064141,6.783199310302734,374644000,0.0,0.0
2020-02-13,6.725209661914307,6.806596039520202,6.697831801359208,6.739396095275879,528016000,0.0,0.0
2020-02-14,7.149563256675008,7.341456059311746,7.118203476398175,7.212532043457031,1041924000,0.0,0.0
2020-02-18,7.109243562917757,7.3996965714360154,7.089830500246091,7.3812785148620605,620164000,0.0,0.0
2020-02-19,7.503732155214372,7.850184660782708,7.503732155214372,7.832513332366943,694332000,0.0,0.0
2020-02-20,7.784477262238204,7.872832469799487,7.375802739932594,7.68317985534668,810052000,0.0,0.0
2020-02-21,7.570930686367929,7.596068354037517,7.234184775589799,7.319055557250977,768180000,0.0,0.0
2020-02-24,6.724711152192472,7.015412909789479,6.670204661652405,6.801617622375488,856916000,0.0,0.0
2020-02-25,6.8767812267304445,6.938754529480886,6.420320327904951,6.522115707397461,1055496000,0.0,0.0
2020-02-26,6.522364310618723,6.855625800296119,6.520871326944372,6.661492824554443,747732000,0.0,0.0
2020-02-27,6.347955488412159,6.649290620071094,6.198284236261924,6.290677070617676,906416000,0.004,0.0
2020-02-28,6.038153394265087,6.7852646689576135,6.021468049730451,6.725744724273682,1133252000,0.0,0.0
2020-03-02,6.89583734921365,6.913020969707429,6.499868326967326,6.884132385253906,890744000,0.0,0.0
2020-03-03,6.939916728422714,6.999685572996747,6.536227533507572,6.621647357940674,652792000,0.0,0.0
2020-03-04,6.728981858935505,7.094817286738061,6.654270451674621,7.085353851318359,597408000,0.0,0.0
2020-03-05,6.885876083361158,7.052730968165958,6.761357526790429,6.805935382843018,540328000,0.0,0.0
2020-03-06,6.626378976418261,6.683906769581396,6.42515686299559,6.625382900238037,515412000,0.0,0.0
2020-03-09,5.974399445452702,6.460021937653119,5.931565322628148,6.112366199493408,614160000,0.0,0.0
2020-03-10,6.388798124872372,6.501861095428467,6.126064361631653,6.501861095428467,580648000,0.0,0.0
2020-03-11,6.361902558315212,6.3902928716186915,6.040893800218456,6.1380181312561035,499964000,0.0,0.0
2020-03-12,5.6147920834446285,5.880265710733373,5.374222268894185,5.386923313140869,816540000,0.0,0.0
2020-03-13,5.7403054069086545,6.002292467677353,5.469104284331,5.997809886932373,634836000,0.0,0.0
2020-03-16,5.289795809090351,5.630727877877242,4.831318696774143,4.891087532043457,726972000,0.0,0.0
2020-03-17,5.003404438318646,5.500233677807778,4.756608858076544,5.410829067230225,833632000,0.0,0.0
2020-03-18,4.983232620140205,5.228284949788543,4.499602693892896,5.050970554351807,874268000,0.0,0.0
2020-03-19,5.029553533106183,5.397381660894162,4.816129105879897,5.303743839263916,765512000,0.0,0.0
2020-03-20,5.453912435431713,5.7358224271216045,5.108498191771292,5.12393856048584,804636000,0.0,0.0
2020-03-23,5.122941281167935,5.391154593136324,4.943883664589541,5.296769142150879,643876000,0.0,0.0
2020-03-24,5.70295041681046,6.292172571851188,5.679292059486588,6.205507278442383,1101644000,0.0,0.0
2020-03-25,6.320562974465634,6.520290790165875,6.068039306921982,6.116850852966309,793432000,0.0,0.0
2020-03-26,6.324048223224364,6.5302512073855095,6.225927824904156,6.406230926513672,696108000,0.0,0.0
2020-03-27,6.225927488151051,6.5526642311293,6.193054598613622,6.293914794921875,638828000,0.0,0.0
2020-03-30,6.359411602587438,6.623391286850987,6.31533202177179,6.6141767501831055,602252000,0.0,0.0
2020-03-31,6.654270660343303,6.8584814665930685,6.418930693842656,6.56461763381958,949960000,0.0,0.0
2020-04-01,6.366634237437696,6.5130679036251715,6.008767820198306,6.053345203399658,656912000,0.0,0.0
2020-04-02,6.082481747363266,6.375349509282011,6.034417867069975,6.3621506690979,675764000,0.0,0.0
2020-04-03,6.324547117236702,6.3661362735734075,5.936796491989387,6.074265003204346,663212000,0.0,0.0
2020-04-06,6.356423567850926,6.721014090642787,6.298895768250316,6.68415641784668,727884000,0.0,0.0
2020-04-07,6.905799772742966,6.929458605024685,6.407725493136537,6.450809001922607,784520000,0.0,0.0
2020-04-08,6.5598868511017985,6.672949824346146,6.489907384347088,6.648046016693115,542444000,0.0,0.0
2020-04-09,6.773808691907886,6.796719867417018,6.485423520821996,6.5484299659729,525564000,0.0,0.0
2020-04-13,6.488660380343926,6.728981170356699,6.400252342049199,6.720264911651611,398408000,0.0,0.0
2020-04-14,6.848519962641627,7.1055261364577325,6.820876830501493,7.071408271789551,530948000,0.0,0.0
2020-04-15,6.903308409949775,7.076887398298058,6.85798385424075,6.993957996368408,366148000,0.0,0.0
2020-04-16,7.149356264291328,7.446208311676407,7.136157424957222,7.339122295379639,745620000,0.0,0.0
2020-04-17,7.421306153923963,7.442723456928721,7.145871343771936,7.279853343963623,539120000,0.0,0.0
2020-04-20,7.153342548022557,7.3092396501151224,7.10428210942452,7.148610591888428,449388000,0.0,0.0
2020-04-21,7.0305668136923725,7.091829539403619,6.652030295879827,6.711799144744873,735160000,0.0,0.0
2020-04-22,6.90405617123317,7.1690319443845985,6.858482711354242,7.126197338104248,483356000,0.0,0.0
2020-04-23,7.168284222501299,7.300273585870351,7.047749973310746,7.072902679443359,424160000,0.0,0.0
2020-04-24,7.0626933765160675,7.213858531485398,6.987981950212622,7.21186637878418,352328000,0.0,0.0
2020-04-27,7.346346392819552,7.558276947442171,7.321691485289699,7.39839506149292,479388000,0.0,0.0
2020-04-28,7.545822805805871,7.575707462314234,7.250465119400677,7.255943775177002,442904000,0.0,0.0
2020-04-29,7.390675190513507,7.485558469737009,7.315465963084503,7.432762622833252,379160000,0.0,0.0
2020-04-30,7.378720402839211,7.432761694690941,7.26491073705107,7.2788567543029785,375916000,0.0,0.0
2020-05-01,7.0813708186054525,7.194682696316542,6.993958825799791,7.042272090911865,342096000,0.0,0.0
2020-05-04,6.994954626694198,7.267899483795565,6.994954626694198,7.254202365875244,317556000,0.0,0.0
2020-05-05,7.358299567249931,7.477837263737754,7.254201764682971,7.315216064453125,368896000,0.0,0.0
2020-05-06,7.3946588804721864,7.520920683811323,7.356805134500558,7.416075706481934,323464000,0.0,0.0
2020-05-07,7.555288729288998,7.655650668160291,7.503987233302874,7.592395305633545,373732000,0.0,0.0
2020-05-08,7.664117415604735,7.788635977921629,7.630248446454644,7.782410144805908,339216000,0.0,0.0
2020-05-11,7.777428609621731,8.081254179162244,7.748789399788098,8.034435272216797,469060000,0.0,0.0
2020-05-12,8.0922103251852,8.141021377512672,7.762734296973227,7.772446632385254,493060000,0.0,0.0
2020-05-13,7.887004539698094,8.047384199025768,7.5654975701834575,7.750034332275391,625852000,0.0,0.0
2020-05-14,7.811546622111351,8.005048549316195,7.657890591692506,7.999569892883301,602312000,0.0,0.0
2020-05-15,7.8593596747418015,8.467756864818677,7.8436704101696755,8.45804500579834,987660000,0.0,0.0
2020-05-18,8.726757624174741,8.882156904458133,8.64706583172189,8.716547012329102,774460000,0.0,0.0
2020-05-19,8.756390186878033,9.052494988362405,8.728995963611881,8.771581649780273,717320000,0.0,0.0
2020-05-20,8.956369577080315,9.008169334494243,8.854513314184649,8.935450553894043,587536000,0.0,0.0
2020-05-21,9.016635164411149,9.017630765345775,8.703844520777375,8.741449356079102,761068000,0.0,0.0
2020-05-22,8.791259527464495,9.05797903478298,8.679691377999005,8.991485595703125,1038764000,0.0,0.0
2020-05-26,9.121480921476104,9.146385199656716,8.638598225066781,8.684171676635742,770780000,0.0,0.0
2020-05-27,8.591781772614254,8.599501483551341,7.965951285953803,8.492416381835938,1175892000,0.0,0.0
2020-05-28,8.379847440837468,8.72675644648104,8.346974557136903,8.454310417175293,734896000,0.0,0.0
2020-05-29,8.521549680755234,8.841313362121582,8.45231740901086,8.841313362121582,745256000,0.0,0.0
2020-06-01,8.799226712890857,8.806697520882684,8.656030209707732,8.772330284118652,389876000,0.0,0.0
2020-06-02,8.762370225061078,8.80321172202104,8.624652366711704,8.791257858276367,391320000,0.0,0.0
2020-06-03,8.788270910721511,8.832101115137124,8.666491209530859,8.735723495483398,365440000,0.0,0.0
2020-06-04,8.698351038544422,8.91286985853475,8.64802266856335,8.73672103881836,424280000,0.004,0.0
2020-06-05,8.764624637150327,8.966436118041159,8.678418318204127,8.889698028564453,481748000,0.0,0.0
2020-06-08,8.847094202962607,8.859551551083284,8.656245006553949,8.775090217590332,387736000,0.0,0.0
2020-06-09,8.770106557565944,9.078803940290415,8.721522237530877,9.015270233154297,468488000,0.0,0.0
2020-06-10,9.136607026501476,9.46772799834327,9.12240468175973,9.334930419921875,632180000,0.0,0.0
2020-06-11,9.118917422183276,9.229789434182623,8.756154547254663,8.766369819641113,583652000,0.0,0.0
2020-06-12,9.131377987164072,9.156043675178562,8.673687479512639,8.902158737182617,570908000,0.0,0.0
2020-06-15,8.785306836293802,9.151059841541885,8.714048931272924,9.14258861541748,400004000,0.0,0.0
2020-06-16,9.193663162244485,9.235271292358194,8.808724754785406,9.037693977355957,535716000,0.0,0.0
2020-06-17,9.08279175254697,9.267411803522828,9.039438621471167,9.204626083374023,408304000,0.0,0.0
2020-06-18,9.19565481298218,9.250966302054232,9.083536801290917,9.186685562133789,254408000,0.0,0.0
2020-06-19,9.211102283168469,9.41291375503679,9.195903884184563,9.229787826538086,524160000,0.0,0.0
2020-06-22,9.268404741215997,9.498868911607474,9.24174505794137,9.494383811950684,398468000,0.0,0.0
2020-06-23,9.518554914018466,9.609744370023234,9.375543006727439,9.417898178100586,375108000,0.0,0.0
2020-06-24,9.44405786596491,9.524035985710388,9.113434939664412,9.204126358032227,449372000,0.0,0.0
2020-06-25,9.32396813027202,9.472711150928301,9.15105745767166,9.457761764526367,376072000,0.0,0.0
2020-06-26,9.467729712336192,9.467729712336192,9.094003539480816,9.1239013671875,592084000,0.0,0.0
2020-06-29,9.138602013071738,9.173233957575357,8.869767718362187,9.16874885559082,342248000,0.0,0.0
2020-06-30,9.282360571198074,9.49388931691423,9.23502227034489,9.465486526489258,367892000,0.0,0.0
2020-07-01,9.48840613314034,9.543219591160486,9.381022242501066,9.497624397277832,326648000,0.0,0.0
2020-07-02,9.606255259176056,9.704420895402581,9.545711625606168,9.579596519470215,364056000,0.0,0.0
2020-07-06,9.708659430125925,9.875091989623506,9.679508640731992,9.805828094482422,315892000,0.0,0.0
2020-07-07,9.912463798097562,10.035793168745375,9.81728820722433,9.838216781616211,357800000,0.0,0.0
2020-07-08,9.95980133623924,10.190266551563438,9.931647558636042,10.181296348571777,365480000,0.0,0.0
2020-07-09,10.344988447431144,10.534093588633562,10.198736506038417,10.47330093383789,494548000,0.0,0.0
2020-07-10,10.55277915164797,10.619052957502204,10.343492498515767,10.44365119934082,497676000,0.0,0.0
2020-07-13,10.559009293925586,10.755588654728152,9.990944924567389,10.018102645874023,457076000,0.0,0.0
2020-07-14,10.040774113605373,10.367410922178168,9.752257335870901,10.341748237609863,542676000,0.0,0.0
2020-07-15,10.378872771488924,10.397558316682144,10.02159013052711,10.19250774383545,403984000,0.0,0.0
2020-07-16,9.980978547691462,10.172076731074126,9.861884339535031,10.100321769714355,344964000,0.0,0.0
2020-07-17,10.19076396064472,10.213685593661825,10.053482225991832,10.166845321655273,266284000,0.0,0.0
2020-07-20,10.2393469340289,10.495473837866063,10.122245794191398,10.475043296813965,284852000,0.0,0.0
2020-07-21,10.477286144387909,10.524127364124078,10.251805035504514,10.293413162231445,277036000,0.0,0.0
2020-07-22,10.332281869444877,10.56648323144531,10.256539828820165,10.403289794921875,367292000,0.0,0.0
2020-07-23,10.414502437665947,10.511173062182083,9.997175070301086,10.095340728759766,411660000,0.0,0.0
2020-07-24,9.841456415367006,10.329542732168397,9.743789729394129,10.159871101379395,473292000,0.0,0.0
2020-07-27,10.197489869903114,10.406277531256803,10.183038512490914,10.386096954345703,292132000,0.0,0.0
2020-07-28,10.33900883154469,10.346732063604907,10.174569378566787,10.180797576904297,271636000,0.0,0.0
2020-07-29,10.355450890355183,10.480524273038641,10.311849706196062,10.429946899414062,284508000,0.0,0.0
2020-07-30,10.339756314835071,10.586914007838889,10.260277163298035,10.5779447555542,308880000,0.0,0.0
2020-07-31,10.527367058329665,10.72992751603733,10.397559530166061,10.578692436218262,386080000,0.0,0.0
2020-08-03,10.696043307725434,11.061049246847574,10.67885184268175,10.97284984588623,412720000,0.0,0.0
2020-08-04,11.012463703459618,11.18960952758789,10.86895281349992,11.18960952758789,310336000,0.0,0.0
2020-08-05,11.20580128384061,11.333116724753125,11.12831521798809,11.248405456542969,249924000,0.0,0.0
2020-08-06,11.31119465090716,11.31941686149948,11.14077600653465,11.296993255615234,244316000,0.0,0.0
2020-08-07,11.274071207483068,11.465668381238801,11.000005768248506,11.161455154418945,342516000,0.0,0.0
2020-08-10,11.295750781195464,11.369498828273327,10.81962280521752,11.1270751953125,427796000,0.0,0.0
2020-08-11,11.036130884846417,11.098917544126017,10.759075400874925,10.813141822814941,354512000,0.0,0.0
2020-08-12,10.953414108119377,11.428045955610024,10.921024246348408,11.401387214660645,464412000,0.0,0.0
2020-08-13,11.506776910592965,11.681930604747086,11.317173759001438,11.40412712097168,374460000,0.0,0.0
2020-08-14,11.490831482358997,11.664988170804342,11.401636045031081,11.5247163772583,366436000,0.0,0.0
2020-08-17,11.810990587312567,12.367593632314799,11.777106641549244,12.295090675354004,621300000,0.0,0.0
2020-08-18,12.407708076223617,12.453552296628299,12.045194202427965,12.219100952148438,503448000,0.0,0.0
2020-08-19,12.254729469703312,12.273166002432632,12.056903135448286,12.09726619720459,622624000,0.0,0.0
2020-08-20,11.934322617469864,12.332963481130468,11.8383990359287,12.09975814819336,921388000,0.0,0.0
2020-08-21,12.160299346303887,12.765237661782223,12.153821184084608,12.640413284301758,999868000,0.0,0.0
2020-08-24,12.839984531805605,12.868637287738805,12.465012367409239,12.677040100097656,490564000,0.0,0.0
2020-08-25,12.587843670733813,12.717900209018433,12.531037137240192,12.70668888092041,289076000,0.0,0.0
2020-08-26,12.755773070232008,12.824787947806714,12.63468576705669,12.729612350463867,321244000,0.0,0.0
2020-08-27,12.738080129802974,12.806347947098887,12.523810349181772,12.58535099029541,317604000,0.0,0.0
2020-08-28,12.63194271103962,13.103335485435085,12.599552848710347,13.103086471557617,537160000,0.0,0.0
2020-08-31,13.137968078427848,13.528885669906302,12.993461136211971,13.32906723022461,500840000,0.0,0.0
2020-09-01,13.438228606135906,13.95038670747902,13.3948634543155,13.778172492980957,511316000,0.004,0.0
2020-09-02,14.658187119451874,14.681116564248631,13.856927663087648,14.302044868469238,874012000,0.0,0.0
2020-09-03,13.785896742009523,13.841473875875945,12.838840818617765,12.975167274475098,945128000,0.0,0.0
2020-09-04,12.744132047381852,13.134170150880868,11.66847640604051,12.583382606506348,1463684000,0.0,0.0
2020-09-08,11.698137285184876,12.511110487825011,11.667981426416873,11.876084327697754,795728000,0.0,0.0
2020-09-09,12.361571892998981,12.769553881662459,12.193843217805039,12.675596237182617,736200000,0.0,0.0
2020-09-10,12.949001013205102,13.024765728591726,12.129298514979132,12.273600578308105,698684000,0.0,0.0
2020-09-11,12.446808743019314,12.613291040493863,11.858886043297618,12.126803398132324,636928000,0.0,0.0
2020-09-14,13.040465071713278,13.273739209787468,12.592108805183384,12.832361221313477,1201744000,0.0,0.0
2020-09-15,13.238846706255323,13.2575387925387,12.787998642925388,12.950742721557617,727556000,0.0,0.0
2020-09-16,12.917097425451121,13.0521774893758,12.474972186731756,12.475719451904297,556384000,0.0,0.0
2020-09-17,12.0946553363349,12.550738126371295,11.997457614056756,12.42487907409668,792512000,0.0,0.0
2020-09-18,12.554724352386739,12.593353969240907,11.951599589222688,12.151477813720703,698460000,0.0,0.0
2020-09-21,11.88804667529522,12.483694973903694,11.867610018715604,12.478461265563965,721044000,0.0,0.0
2020-09-22,12.536033524473098,12.60880727296717,12.117834034410564,12.598588943481445,646452000,0.0,0.0
2020-09-23,12.536530607405997,12.68756183930577,12.0418191842963,12.086180686950684,647012000,0.0,0.0
2020-09-24,12.034841522187119,12.530550274972123,11.97677159825077,12.309736251831055,731240000,0.0,0.0
2020-09-25,12.4089288617746,12.843577688833532,12.207804227081587,12.833857536315918,588016000,0.0,0.0
2020-09-28,12.999840680216156,13.01130540147052,12.710490282252483,12.994606971740723,573808000,0.0,0.0
2020-09-29,12.897410012500536,13.401094349784989,12.893173608080435,13.18476676940918,621460000,0.0,0.0
2020-09-30,13.116727827913346,13.580287038831065,13.109500461527388,13.488572120666504,689184000,0.0,0.0
2020-10-01,13.715368014007055,13.720102595299453,13.419038366812762,13.572312355041504,525004000,0.0,0.0
2020-10-02,13.18402022380981,13.477607059168317,13.010558657864747,13.021774291992188,552496000,0.0,0.0
2020-10-05,13.194983370269625,13.601968110625267,13.18177408047984,13.600223541259766,479820000,0.0,0.0
2020-10-06,13.787144848699635,14.098178326883055,13.622656172875551,13.693934440612793,784420000,0.0,0.0
2020-10-07,13.956366378512186,14.075496220253884,13.820538108612384,13.920726776123047,418084000,0.0,0.0
2020-10-08,14.031385778868184,14.040856843313673,13.71536862573111,13.795867919921875,378900000,0.0,0.0
2020-10-09,13.724338711308537,13.781411326549797,13.618418151320464,13.720101356506348,346892000,0.0,0.0
2020-10-12,13.946149317152287,14.3025415705262,13.869388259768023,14.181916236877441,434744000,0.0,0.0
2020-10-13,14.252198429188155,14.30403733801571,13.975309101440743,14.204097747802734,344604000,0.0,0.0
2020-10-14,14.246218299016471,14.298306302804775,13.91674275574327,14.051573753356934,276100000,0.0,0.0
2020-10-15,13.767951467358888,13.962346871881198,13.725084500759516,13.926708221435547,267224000,0.0,0.0
2020-10-16,13.993253808870179,14.077741366839037,13.749760375883875,13.768701553344727,242392000,0.0,0.0
2020-10-19,13.859916877432626,13.940167071941861,13.36520451854094,13.455923080444336,298068000,0.0,0.0
2020-10-20,13.541408020040002,13.756988333381303,13.465145135362771,13.603216171264648,229212000,0.0,0.0
2020-10-21,13.582778214685826,13.748762347991198,13.435735256534779,13.48283863067627,219596000,0.0,0.0
2020-10-22,13.480593872664583,13.569566899431383,13.190744403599018,13.319594383239746,290480000,0.0,0.0
2020-10-23,13.408322998452133,13.5511295811218,13.250065327089063,13.548138618469238,233484000,0.0,0.0
2020-10-26,13.385391699339385,13.650318109771362,12.998095392130589,13.100526809692383,336896000,0.0,0.0
2020-10-27,13.26476942278663,13.400348640761875,13.15062416996914,13.355238914489746,250520000,0.0,0.0
2020-10-28,13.157101249805214,13.218909394525857,12.569926727116144,12.587870597839355,376520000,0.0,0.0
2020-10-29,12.798718184271744,13.151870446827061,12.71049239074227,12.983643531799316,320080000,0.0,0.0
2020-10-30,12.810180868510429,12.896412039377154,12.261885015446573,12.495160102844238,416820000,0.0,0.0
2020-11-02,12.618526270619803,12.796971486220077,12.35659080784414,12.541765213012695,299652000,0.0,0.0
2020-11-03,12.669116589846153,13.064387481335554,12.563694222748344,12.97915267944336,272900000,0.0,0.0
2020-11-04,13.347757372361434,13.78464980363339,13.295669383040554,13.75150203704834,410228000,0.0,0.0
2020-11-05,14.118615031439523,14.29456747948615,13.947646253256467,14.116122245788574,319028000,0.0,0.0
2020-11-06,14.066025304842766,14.543541030292754,13.851941452053909,14.516874313354492,383348000,0.0,0.0
2020-11-09,14.507403229682708,14.645972423648024,13.56857203173021,13.588509559631348,582976000,0.0,0.0
2020-11-10,13.56433576054012,13.56433576054012,12.589117616865419,12.730428695678711,644068000,0.0,0.0
2020-11-11,13.01329673445137,13.393365628806619,12.908123456221261,13.376418113708496,404744000,0.0,0.0
2020-11-12,13.437229823328828,13.7233401382559,13.274734839904484,13.415048599243164,365812000,0.0,0.0
2020-11-13,13.585022871744126,13.626394366697403,13.018783096702379,13.255796432495117,346312000,0.0,0.0
2020-11-16,13.131678364602521,13.607200387678045,13.115229976908653,13.473366737365723,413776000,0.0,0.0
2020-11-17,13.51050259421604,13.554116829342814,13.262523699593226,13.380656242370605,312028000,0.0,0.0
2020-11-18,13.423522372522545,13.563587043651735,13.144141246087537,13.38713550567627,510924000,0.0,0.0
2020-11-19,13.171803738086105,13.44570203648387,13.059403100365786,13.398598670959473,565936000,0.0,0.0
2020-11-20,13.412306652610514,13.452680831657185,13.024511270064082,13.047191619873047,341088000,0.0,0.0
2020-11-23,13.13043638351917,13.34103113334532,12.975168734677316,13.099283218383789,361356000,0.0,0.0
2020-11-24,13.101772950564769,13.121212301922567,12.845071215277615,12.917595863342285,346500000,0.0,0.0
2020-11-25,12.992113308864676,13.228378372920385,12.97965223577936,13.19373607635498,259916000,0.0,0.0
2020-11-27,13.333551761225904,13.365951312080654,13.129685295426217,13.22015380859375,167276000,0.0,0.0
2020-11-30,13.223892739343428,13.370935681900644,12.932049600173414,13.359969139099121,286952000,0.0,0.0
2020-12-01,13.450440170378451,13.486827040045208,13.1872573732238,13.348506927490234,296948000,0.0,0.0
2020-12-02,13.309130061070027,13.631129114745079,13.193240254326906,13.50252914428711,283360000,0.0,0.0
2020-12-03,13.549396414005608,13.621693331672965,13.29162217345362,13.358433723449707,199520000,0.004,0.0
