Date,GSPC,IXIC,VIX,MSFT,GOOGL
2018-09-26,2905.969970703125,7990.3701171875,12.890000343322754,106.18628692626953,59.25528335571289
2018-09-27,2914.0,8041.97021484375,12.40999984741211,106.58689880371094,59.9152946472168
2018-09-28,2913.97998046875,8046.35009765625,12.119999885559082,106.54962921142578,59.90140151977539
2018-10-01,2924.590087890625,8037.2998046875,12.0,107.70484161376953,59.97335433959961
2018-10-02,2923.429931640625,7999.5498046875,12.050000190734863,107.27629852294922,59.92919158935547
2018-10-03,2925.510009765625,8025.08984375,11.609999656677246,107.29490661621094,60.12223434448242
2018-10-04,2901.610107421875,7879.509765625,14.220000267028809,105.07765197753906,58.41215515136719
2018-10-05,2885.570068359375,7788.4501953125,14.819999694824219,104.46278381347656,57.953617095947266
2018-10-08,2884.429931640625,7735.9501953125,15.6899995803833,103.27031707763672,57.362586975097656
2018-10-09,2880.340087890625,7738.02001953125,15.949999809265137,104.58389282226562,56.8291130065918
2018-10-10,2785.679931640625,7422.0498046875,22.959999084472656,98.9010009765625,54.1984977722168
2018-10-11,2728.3701171875,7329.06005859375,24.979999542236328,98.66812133789062,54.12801742553711
2018-10-12,2767.1298828125,7496.89013671875,21.309999465942383,102.07782745361328,55.60685348510742
2018-10-15,2750.7900390625,7430.740234375,21.299999237060547,100.24253845214844,54.70863342285156
2018-10-16,2809.919921875,7645.490234375,17.6200008392334,103.41004943847656,56.229148864746094
2018-10-17,2809.2099609375,7642.7001953125,17.399999618530273,103.1398696899414,55.95670700073242
2018-10-18,2768.780029296875,7485.14013671875,20.059999465942383,101.08100128173828,54.48383712768555
2018-10-19,2767.780029296875,7449.02978515625,19.889999389648438,101.23007202148438,54.84461212158203
2018-10-22,2755.8798828125,7468.6298828125,19.639999389648438,102.13372802734375,55.15178680419922
2018-10-23,2740.68994140625,7437.5400390625,20.709999084472656,100.70834350585938,55.32746505737305
